"year","industry","growth_rate"
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",100
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",600
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",1300
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",200
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",400
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",200
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",300
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",300
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",200
2022,"Home Goods & Electronics",1800
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",200
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",NULL
2022,"Home Goods & Electronics",100
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",0
2022,"Home Goods & Electronics",300
2010,"Miscellaneous",NULL
2010,"Miscellaneous",0
2010,"Miscellaneous",900
2010,"Miscellaneous",200
2010,"Miscellaneous",0
2010,"Miscellaneous",2500
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",200
2010,"Miscellaneous",0
2010,"Miscellaneous",900
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",2600
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",500
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",2400
2010,"Miscellaneous",0
2010,"Miscellaneous",2500
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",2400
2010,"Miscellaneous",0
2010,"Miscellaneous",2800
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2010,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",700
2011,"Miscellaneous",0
2011,"Miscellaneous",600
2011,"Miscellaneous",300
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",3100
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",700
2011,"Miscellaneous",200
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",600
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",2400
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",600
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",2600
2011,"Miscellaneous",0
2011,"Miscellaneous",200
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2011,"Miscellaneous",700
2011,"Miscellaneous",200
2011,"Miscellaneous",0
2011,"Miscellaneous",100
2011,"Miscellaneous",0
2011,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",600
2012,"Miscellaneous",300
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",2400
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",200
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",500
2012,"Miscellaneous",400
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",200
2012,"Miscellaneous",0
2012,"Miscellaneous",700
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",200
2012,"Miscellaneous",0
2012,"Miscellaneous",700
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",600
2012,"Miscellaneous",0
2012,"Miscellaneous",600
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",0
2012,"Miscellaneous",2200
2012,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",2300
2013,"Miscellaneous",0
2013,"Miscellaneous",2200
2013,"Miscellaneous",0
2013,"Miscellaneous",600
2013,"Miscellaneous",200
2013,"Miscellaneous",0
2013,"Miscellaneous",700
2013,"Miscellaneous",200
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",3200
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",500
2013,"Miscellaneous",300
2013,"Miscellaneous",0
2013,"Miscellaneous",2500
2013,"Miscellaneous",0
2013,"Miscellaneous",2800
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",600
2013,"Miscellaneous",0
2013,"Miscellaneous",2400
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",0
2013,"Miscellaneous",2600
2014,"Miscellaneous",0
2014,"Miscellaneous",200
2014,"Miscellaneous",0
2014,"Miscellaneous",600
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",2400
2014,"Miscellaneous",0
2014,"Miscellaneous",2600
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",2600
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",500
2014,"Miscellaneous",500
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",600
2014,"Miscellaneous",0
2014,"Miscellaneous",200
2014,"Miscellaneous",0
2014,"Miscellaneous",600
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",2400
2014,"Miscellaneous",0
2014,"Miscellaneous",0
2014,"Miscellaneous",600
2014,"Miscellaneous",300
2014,"Miscellaneous",0
2014,"Miscellaneous",600
2014,"Miscellaneous",200
2014,"Miscellaneous",0
2014,"Miscellaneous",600
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",600
2015,"Miscellaneous",200
2015,"Miscellaneous",0
2015,"Miscellaneous",2700
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",700
2015,"Miscellaneous",0
2015,"Miscellaneous",700
2015,"Miscellaneous",200
2015,"Miscellaneous",0
2015,"Miscellaneous",500
2015,"Miscellaneous",300
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",2500
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",300
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",0
2015,"Miscellaneous",3400
2015,"Miscellaneous",0
2015,"Miscellaneous",500
2015,"Miscellaneous",300
2015,"Miscellaneous",0
2015,"Miscellaneous",700
2016,"Miscellaneous",300
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",2900
2016,"Miscellaneous",0
2016,"Miscellaneous",300
2016,"Miscellaneous",0
2016,"Miscellaneous",600
2016,"Miscellaneous",500
2016,"Miscellaneous",0
2016,"Miscellaneous",2900
2016,"Miscellaneous",0
2016,"Miscellaneous",3300
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",3200
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",300
2016,"Miscellaneous",0
2016,"Miscellaneous",600
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",700
2016,"Miscellaneous",0
2016,"Miscellaneous",400
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",3300
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",0
2016,"Miscellaneous",500
2017,"Miscellaneous",500
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",600
2017,"Miscellaneous",0
2017,"Miscellaneous",3600
2017,"Miscellaneous",0
2017,"Miscellaneous",2900
2017,"Miscellaneous",0
2017,"Miscellaneous",300
2017,"Miscellaneous",0
2017,"Miscellaneous",3300
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",700
2017,"Miscellaneous",300
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",400
2017,"Miscellaneous",0
2017,"Miscellaneous",700
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",500
2017,"Miscellaneous",0
2017,"Miscellaneous",400
2017,"Miscellaneous",0
2017,"Miscellaneous",3000
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",600
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",0
2017,"Miscellaneous",700
2017,"Miscellaneous",0
2018,"Miscellaneous",3500
2018,"Miscellaneous",0
2018,"Miscellaneous",500
2018,"Miscellaneous",0
2018,"Miscellaneous",3900
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",600
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",3600
2018,"Miscellaneous",0
2018,"Miscellaneous",600
2018,"Miscellaneous",0
2018,"Miscellaneous",3400
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",3500
2018,"Miscellaneous",0
2018,"Miscellaneous",400
2018,"Miscellaneous",0
2018,"Miscellaneous",3800
2018,"Miscellaneous",0
2018,"Miscellaneous",5000
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",700
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",3600
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",0
2018,"Miscellaneous",3600
2019,"Miscellaneous",0
2019,"Miscellaneous",3600
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",600
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",800
2019,"Miscellaneous",0
2019,"Miscellaneous",500
2019,"Miscellaneous",0
2019,"Miscellaneous",3400
2019,"Miscellaneous",0
2019,"Miscellaneous",4000
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",500
2019,"Miscellaneous",400
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",4100
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",500
2019,"Miscellaneous",0
2019,"Miscellaneous",400
2019,"Miscellaneous",0
2019,"Miscellaneous",6100
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2019,"Miscellaneous",3600
2019,"Miscellaneous",0
2019,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",500
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",400
2020,"Miscellaneous",0
2020,"Miscellaneous",4900
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",600
2020,"Miscellaneous",0
2020,"Miscellaneous",3500
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",600
2020,"Miscellaneous",400
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",200
2020,"Miscellaneous",8000
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",600
2020,"Miscellaneous",0
2020,"Miscellaneous",7500
2020,"Miscellaneous",0
2020,"Miscellaneous",900
2020,"Miscellaneous",0
2020,"Miscellaneous",5900
2020,"Miscellaneous",0
2020,"Miscellaneous",0
2020,"Miscellaneous",600
2020,"Miscellaneous",600
2020,"Miscellaneous",0
2021,"Miscellaneous",9800
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",400
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",6700
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",600
2021,"Miscellaneous",500
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",4300
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",800
2021,"Miscellaneous",500
2021,"Miscellaneous",0
2021,"Miscellaneous",500
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",600
2021,"Miscellaneous",0
2021,"Miscellaneous",500
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",0
2021,"Miscellaneous",300
2021,"Miscellaneous",800
2021,"Miscellaneous",0
2022,"Miscellaneous",700
2022,"Miscellaneous",500
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",5000
2022,"Miscellaneous",0
2022,"Miscellaneous",700
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",500
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",800
2022,"Miscellaneous",0
2022,"Miscellaneous",700
2022,"Miscellaneous",0
2022,"Miscellaneous",500
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2022,"Miscellaneous",4400
2022,"Miscellaneous",0
2022,"Miscellaneous",600
2022,"Miscellaneous",0
2022,"Miscellaneous",700
2022,"Miscellaneous",500
2022,"Miscellaneous",0
2022,"Miscellaneous",500
2022,"Miscellaneous",0
2022,"Miscellaneous",5300
2022,"Miscellaneous",0
2022,"Miscellaneous",0
2010,"Office Supplies & Gifts",NULL
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",100
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",100
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",100
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",100
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",0
2010,"Office Supplies & Gifts",100
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",100
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",100
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",100
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",100
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",200
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",100
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2011,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",100
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",100
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",100
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",100
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",100
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2012,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",100
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",100
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",100
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",100
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",100
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",100
2013,"Office Supplies & Gifts",0
2013,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",100
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",100
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",100
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",100
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",100
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",100
2014,"Office Supplies & Gifts",0
2014,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",100
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",100
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",100
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",100
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2015,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",200
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",100
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",100
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",100
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",100
2016,"Office Supplies & Gifts",0
2016,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",100
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",100
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",100
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2017,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",200
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",100
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",200
2018,"Office Supplies & Gifts",0
2018,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",100
2019,"Office Supplies & Gifts",0
2019,"Office Supplies & Gifts",100
2019,"Office Supplies & Gifts",0
